9604,367
9604,51619
9604,7322
9604,7323
9604,7321
9604,7316
9604,6929
9604,51533
9604,148581
9604,7335
9604,1499
9604,55284
9604,6876
9604,6927
9604,7128
9604,7324
9604,10477
9604,7325
9604,55603
55585,64207
55585,10273
55585,7316
55585,9616
55585,79102
55585,23016
55585,23392
55585,2275
92912,54778
92912,9921
92912,7316
92912,832
92912,71
92912,23016
92912,23295
92912,331
92912,330
92912,329
92912,79084
92912,10419
92912,7703
92912,7706
92912,10109
9921,51619
9921,7335
9921,7322
9921,7323
9921,7321
9921,55284
9921,7726
9921,118424
9921,6622
9921,7324
9921,10477
9921,7325
9921,60492
9921,7316
9921,63893
9921,23435
9921,1915
9921,23028
9921,3326
9921,80019
9921,10813
9921,9869
9921,4223
9921,55183
9921,1287
9921,148581
9921,7088
9921,7289
9921,8291
9921,2885
9921,7329
9921,7328
9921,4193
26994,9765
26994,54165
26994,7336
26994,11060
26994,11059
26994,84164
26994,9146
26994,2965
26994,2968
26994,63893
26994,146691
26994,10075
26994,55040
26994,1175
26994,59348
26994,29924
26994,5711
26994,5710
26994,5713
26994,9861
26994,5709
26994,5708
26994,148581
26994,83737
26994,4089
26994,207
26994,10971
26994,29110
26994,5714
26994,6625
26994,133957
26994,8887
26994,11201
26994,83932
26994,10254
26994,57559
26994,5859
26994,54476
26994,8737
26994,7314
26994,7316
26994,10015
26994,10617
26994,2074
26994,4646
26994,10213
26994,5717
26994,5719
26994,5788
26994,7334
26994,9372
26994,10241
26994,7324
26994,10477
26994,7325
26994,1460
26994,868
26994,8078
26994,29978
26994,7874
26994,57154
26994,8517
26994,26088
26994,23163
26994,23062
26994,7311
26994,64750
26994,6233
26994,7128
26994,51619
26994,7322
26994,7323
26994,7321
26994,10133
26994,6386
26994,56893
26994,160
26994,8925
26994,8924
26994,27342
26994,22905
26994,550
26994,10318
26994,2060
26994,23351
26994,165918
26994,23243
26994,10422
26994,88455
26994,23327
26994,4734
11342,51619
11342,967
11342,7323
11342,7321
11342,7316
11342,4001
11342,23557
11342,7322
11342,10857
11342,2081
11342,7324
11342,10477
11342,7334
28954,10971
28954,7534
28954,7533
28954,7531
89853,7316
89853,84708
89853,93343
89853,7251
56163,148581
653784,10844
653784,10426
653784,8517
653784,7316
653784,1452
80097,7316
80097,11140
80097,4609
80097,9641
80097,10426
80097,10844
80097,1452
80097,121441
80097,9869
80097,7283
57132,27183
57132,8045
57132,525
57132,51510
57132,7316
57132,159195
57132,25904
57132,128866
57132,6749
57132,5119
57132,23020
57132,9525
57132,8802
57132,10617
57132,9101
57132,8766
5373,29114
5373,91703
5373,7316
5372,773
5372,7316
5372,5870
