9604,1453
9604,8445
9604,7325
9604,1021
9604,10127
9604,10664
9604,90
9604,148581
9604,7324
9604,10477
9604,7335
9604,7421
9604,156
9604,51619
9604,7322
9604,7323
9604,7321
9604,55284
9604,1111
9604,367
55585,4778
55585,1876
55585,7391
55585,79102
55585,5978
55585,7392
55585,4149
55585,467
55585,9616
92912,54778
92912,330
92912,7703
92912,329
9921,7329
9921,1915
9921,7324
9921,10477
9921,7335
9921,6622
9921,60492
9921,7328
9921,63893
9921,148581
9921,55284
9921,5566
9921,10813
9921,7088
9921,7325
9921,118424
9921,9869
9921,6886
9921,51619
9921,7322
9921,7323
9921,7321
9921,10298
26994,6233
26994,2060
26994,7324
26994,10477
26994,7325
26994,64750
26994,10295
26994,57559
26994,7128
26994,8887
26994,8737
26994,7334
26994,26088
26994,148581
26994,2242
26994,11059
26994,83737
26994,10617
26994,1111
26994,660
26994,59348
26994,6772
26994,7316
26994,51619
26994,7322
26994,7323
26994,7321
26994,4734
11342,967
11342,7334
11342,10857
11342,63904
11342,7324
11342,10477
11342,51619
11342,7322
11342,7323
11342,7321
11342,3920
28954,7533
28954,7534
28954,10971
28954,7531
405753,23512
60385,23617
57132,9101
57132,2033
57132,1997
57132,10617
5373,29926
5373,29925
5373,55276
5373,4351
5373,4609
5373,7702
5373,5372
5373,7182
5373,1997
5373,3099
5373,3101
5373,3098
5373,25942
5372,29926
5372,29925
5372,55276
5372,4351
5372,773
5372,5870
5372,3099
5372,3101
5372,3098
445,790
445,4842
445,4843
445,443
445,5009
445,2572
445,64400
445,91703
445,4609
445,2571
445,80150
445,440
445,1615
445,369
445,2805
445,159
445,122622
445,55157
445,2806
445,84164
445,435
4686,662
4686,8683
4686,6668
4686,9810
4686,3185
4686,3727
4686,22916
4686,6871
4686,663
4686,664
4686,3187
4686,1981
345462,9869
22795,1282
22795,3339
22795,2006
22795,5549
22795,3915
22795,4192
22795,1277
80139,6925
80139,660
80139,7014
80139,10290
6697,5805
6697,10971
6697,10664
6697,5860
286075,4188
286075,55351
814,6257
814,6663
814,660
814,5528
814,9759
84872,7022
84872,4609
84872,6597
84872,1958
84872,6446
84872,9869
84872,11030
84872,2551
84872,4149
84872,1997
84872,3727
84872,1263
84872,55359
84872,25942
84872,7020
55905,57097
55905,55284
55905,7316
55905,7321
55905,148581
55905,7324
55905,10477
55905,7325
55905,51619
55905,7322
55905,7323
55905,26289
55905,7328
55905,3093
55905,55293
27246,7316
27246,7324
27246,10477
27246,51619
27246,7322
27246,7323
27246,7321
27246,55284
7732,7316
79882,23265
79882,10250
79882,54474
6693,6886
6693,1879
6693,3956
6693,4478
6693,7430
54778,8312
54778,9040
54778,7251
54778,7329
54778,7325
54778,6498
54778,51619
54778,7327
54778,7324
54778,10477
54778,7322
54778,7335
54778,1385
54778,7323
54778,4091
54778,4092
54778,7321
54778,55284
54778,4087
54778,4088
54778,3093
124245,5978
124245,114884
124245,7391
124245,1958
2902,2903
2902,10369
2902,116443
2902,116444
2902,5978
2902,4536
2902,2904
23761,221955
23761,54505
1659,79923
1659,10664
1659,5885
1659,219333
1659,9126
1659,7182
1659,6668
1659,1997
1659,2551
1659,3169
1660,7555
1660,55646
1660,7329
1660,10657
1660,54487
1660,56257
1660,58
1660,6908
1660,50628
1660,3069
1660,3014
1660,2130
1660,5243
1660,26993
1660,7150
1660,3276
1660,55660
1660,2959
1660,10971
1660,3725
1660,672
1660,10528
1660,10014
1660,5252
1660,8932
1660,396
1660,7520
1660,2547
1660,7153
1660,322
1660,10482
1660,1869
1660,7486
1660,5591
1660,25988
1660,5970
1660,11218
1660,7316
1660,3183
1660,27044
1660,6606
6949,7014
6949,57599
6949,7150
6949,11321
6949,409
6949,84101
6949,408
6949,10528
4928,3065
4928,3837
4928,57097
4928,1051
4928,7175
4928,9232
4928,8480
4928,3842
4928,1387
4928,55746
4928,10482
4928,30000
4928,5090
4928,4869
4928,4799
4928,7874
4928,2033
4928,4927
4928,324
4928,84074
7508,5887
7508,5886
7508,1106
7508,27258
7508,7341
7508,472
7508,2071
7508,7316
7508,8815
7508,1643
7508,545
7508,1069
7508,10009
7508,10277
7508,19
7508,3014
7508,2113
7508,1642
7508,10036
7508,6598
7508,672
6667,4802
6667,4801
6667,4800
6667,7290
6667,146057
6667,55033
6667,1876
6667,1869
6667,10848
6667,54475
6667,9266
6667,6597
6667,6668
6667,6670
6667,23468
6667,9885
6667,201254
6667,5813
6667,7157
6667,64976
6667,26574
6667,7316
6667,54584
6667,1786
6667,26959
6667,4089
6667,4087
